GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.o	OR	eOR
83937	RASSF4	uc001jbo.2	uc001jbq.2	0	18	2	120	1	0	1.3027027027027
8394	PIP5K1A	uc001exi.2	uc010pcv.1	1	14	2	106	0.32537398263835	3.72319378488608	4.40689655172414
83988	NCALD	uc003ykk.2	uc003yki.2	1	42	2	68	0.7662042573547	0.811017690571805	0.967058823529412
84033	OBSCN	uc001hsn.2	uc001hsp.1	0	21	1	73	1	0	1.13953488372093
84067	FAM160A2	uc001mcl.3	uc001mck.3	0	3	1	91	1	0	8.71428571428571
84071	ARMC2	uc003pss.3	uc011eao.1	0	13	1	81	1	0	2.01234567901235
8412	BCAR3	uc001dpy.2	uc001dqa.2	1	24	2	67	0.609128345916266	1.39054207983609	1.6530612244898
8412	BCAR3	uc001dpy.2	uc001dpz.2	0	24	1	67	1	0	0.918367346938776
84134	TOMM40L	uc001fze.2	uc001fzd.2	0	2	1	90	1	0	12.0666666666667
84134	TOMM40L	uc001fze.2	uc009wue.2	0	6	2	131	1	0	4.04615384615385
84134	TOMM40L	uc001fze.2	uc009wuf.1	0	2	1	90	1	0	12.0666666666667
84135	UTP15	uc011csp.1	uc003kcw.1	0	1	1	93	1	0	20.7777777777778
84167	C19orf44	uc002neh.1	uc002nef.1	0	4	1	89	1	0	6.62962962962963
84167	C19orf44	uc002neh.1	uc010eai.1	0	4	1	89	1	0	6.62962962962963
841	CASP8	uc002uxp.1	uc010ftc.1	0	8	1	86	1	0	3.3921568627451
84215	ZNF541	uc010eli.2	uc010xyt.1	0	7	3	84	1	0	1.60952380952381
84215	ZNF541	uc010eli.2	uc002phg.3	0	7	1	84	1	0	3.75555555555556
84255	SLC37A3	uc003vvo.2	uc003vvn.2	0	30	8	157	1	0	0.303760848601736
84261	FBXW9	uc002mum.1	uc002mun.1	0	3	2	90	1	0	5.17142857142857
84263	HSDL2	uc004bga.1	uc011lwv.1	0	22	2	116	1	0	1.03555555555556
