Tumor	GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.o
kirc	284904	SEC14L4	uc003aid.2	uc003aie.2	NA	NA	NA	NA	NA
kirc	284904	SEC14L4	uc003aid.2	uc003aif.2	NA	NA	NA	NA	NA
kirc	284904	SEC14L4	uc003aid.2	uc011akz.1	NA	NA	NA	NA	NA
kirc	284904	SEC14L4	uc003aif.2	uc003aid.2	NA	NA	NA	NA	NA
kirc	284904	SEC14L4	uc011akz.1	uc003aid.2	NA	NA	NA	NA	NA
kirc	284942	RPL23AP82	uc010hbj.2	uc003bni.2	NA	NA	NA	NA	NA
kirc	284942	RPL23AP82	uc010hbj.2	uc003bns.2	NA	NA	NA	NA	NA
kirc	285016	FAM150B	uc002qwi.3	uc010ewf.1	NA	NA	NA	NA	NA
kirc	285148	IAH1	uc002qzr.2	uc002qzs.2	NA	NA	NA	NA	NA
kirc	285148	IAH1	uc002qzr.2	uc002qzt.2	NA	NA	NA	NA	NA
kirc	285193	DUSP28	uc002vzh.2	uc002vzg.2	NA	NA	NA	NA	NA
kirc	285203	C3orf64	uc003dnl.2	uc003dnk.2	NA	NA	NA	NA	NA
kirc	285268	ZNF621	uc003ckm.2	uc011aze.1	NA	NA	NA	NA	NA
kirc	285313	IGSF10	uc011boc.1	uc011bod.1	NA	NA	NA	NA	NA
kirc	285313	IGSF10	uc011bod.1	uc011boc.1	NA	NA	NA	NA	NA
kirc	285343	C3orf23	uc010him.2	uc003cnb.3	NA	NA	NA	NA	NA
kirc	285362	SUMF1	uc003bpz.1	uc011ast.1	NA	NA	NA	NA	NA
kirc	285367	RPUSD3	uc011atk.1	uc011atl.1	NA	NA	NA	NA	NA
kirc	285381	DPH3	uc003cau.2	uc003cav.2	NA	NA	NA	NA	NA
kirc	285419	LOC285419	uc011cgn.1	uc003ifc.2	NA	NA	NA	NA	NA
kirc	285419	LOC285419	uc011cgn.1	uc003ifd.2	NA	NA	NA	NA	NA
kirc	285456	LOC285456	uc003hyy.2	uc011cfl.1	NA	NA	NA	NA	NA
kirc	285498	RNF212	uc003gch.2	uc003gck.2	NA	NA	NA	NA	NA
kirc	285498	RNF212	uc003gci.2	uc003gcj.2	NA	NA	NA	NA	NA
kirc	285498	RNF212	uc003gci.2	uc003gck.2	NA	NA	NA	NA	NA
kirc	285498	RNF212	uc003gci.2	uc010ibq.2	NA	NA	NA	NA	NA
kirc	285521	COX18	uc003hgm.1	uc010iih.1	NA	NA	NA	NA	NA
kirc	285521	COX18	uc003hgm.1	uc011cbc.1	NA	NA	NA	NA	NA
kirc	285521	COX18	uc011cbc.1	uc003hgm.1	NA	NA	NA	NA	NA
kirc	285521	COX18	uc011cbc.1	uc010iih.1	NA	NA	NA	NA	NA
kirc	285527	FRYL	uc003gyh.1	uc003gye.1	NA	NA	NA	NA	NA
kirc	285527	FRYL	uc003gyk.2	uc003gyf.1	NA	NA	NA	NA	NA
kirc	285593	LOC285593	uc003mcp.3	uc011dff.1	NA	NA	NA	NA	NA
kirc	285596	FAM153A	uc003mib.1	uc011dgd.1	NA	NA	NA	NA	NA
kirc	285598	ARL10	uc003mec.1	uc003meb.2	NA	NA	NA	NA	NA
kirc	285600	C5orf36	uc011cuk.1	uc003kkn.2	NA	NA	NA	NA	NA
kirc	285613	RELL2	uc003lli.2	uc003llg.2	NA	NA	NA	NA	NA
kirc	285613	RELL2	uc003lli.2	uc003llh.2	NA	NA	NA	NA	NA
kirc	285613	RELL2	uc003lli.2	uc010jgf.2	NA	NA	NA	NA	NA
kirc	285753	C6orf182	uc003psy.3	uc003psx.3	NA	NA	NA	NA	NA
kirc	285755	PPIL6	uc003ptg.3	uc003pth.1	NA	NA	NA	NA	NA
kirc	285755	PPIL6	uc003ptg.3	uc010kdo.2	NA	NA	NA	NA	NA
kirc	285755	PPIL6	uc003ptg.3	uc010kdp.2	NA	NA	NA	NA	NA
kirc	285755	PPIL6	uc003pth.1	uc010kdo.2	NA	NA	NA	NA	NA
kirc	285761	DCBLD1	uc003pxs.2	uc003pxr.1	NA	NA	NA	NA	NA
kirc	285848	PNPLA1	uc010jwe.1	uc003olw.1	NA	NA	NA	NA	NA
kirc	285848	PNPLA1	uc010jwf.2	uc003olw.1	NA	NA	NA	NA	NA
kirc	285855	RPL7L1	uc003ost.2	uc003osu.2	NA	NA	NA	NA	NA
kirc	285962	FLJ40852	uc010lnn.2	uc003vwm.3	NA	NA	NA	NA	NA
kirc	285966	FAM115C	uc011ktj.1	uc011ktl.1	NA	NA	NA	NA	NA
kirc	286006	C7orf53	uc011kmq.1	uc003vgm.2	NA	NA	NA	NA	NA
kirc	286053	NSMCE2	uc003yrw.2	uc003yrv.2	NA	NA	NA	NA	NA
kirc	286075	ZNF707	uc010mfi.2	uc003yzf.3	NA	NA	NA	NA	NA
kirc	286075	ZNF707	uc010mfi.2	uc010mfh.2	NA	NA	NA	NA	NA
kirc	286101	ZNF252	uc003zew.3	uc011llo.1	NA	NA	NA	NA	NA
kirc	286144	C8orf83	uc003yfk.3	uc003yfn.3	NA	NA	NA	NA	NA
kirc	286144	C8orf83	uc003yfk.3	uc003yfo.3	NA	NA	NA	NA	NA
kirc	286144	C8orf83	uc003yfk.3	uc003yfq.3	NA	NA	NA	NA	NA
kirc	286144	C8orf83	uc003yfk.3	uc003yfr.3	NA	NA	NA	NA	NA
kirc	286144	C8orf83	uc003yfl.3	uc003yfn.3	NA	NA	NA	NA	NA
kirc	286144	C8orf83	uc010map.2	uc003yfo.3	NA	NA	NA	NA	NA
kirc	286144	C8orf83	uc010map.2	uc003yfr.3	NA	NA	NA	NA	NA
kirc	286151	FBXO43	uc003yjd.2	uc003yje.2	NA	NA	NA	NA	NA
kirc	286151	FBXO43	uc003yjd.2	uc010mbp.1	NA	NA	NA	NA	NA
kirc	286151	FBXO43	uc003yje.2	uc010mbp.1	NA	NA	NA	NA	NA
kirc	286151	FBXO43	uc010mbp.1	uc003yjd.2	NA	NA	NA	NA	NA
kirc	286205	SCAI	uc004bpe.2	uc004bpd.2	NA	NA	NA	NA	NA
kirc	286205	SCAI	uc004bpe.2	uc010mwu.2	NA	NA	NA	NA	NA
kirc	286207	C9orf117	uc004brn.1	uc010mxl.1	NA	NA	NA	NA	NA
kirc	286207	C9orf117	uc010mxl.1	uc004brn.1	NA	NA	NA	NA	NA
kirc	286223	C9orf47	uc004aqc.1	uc004aqd.2	NA	NA	NA	NA	NA
kirc	286223	C9orf47	uc004aqd.2	uc004aqc.1	NA	NA	NA	NA	NA
kirc	286256	LCN12	uc004ckb.2	uc004ckc.2	NA	NA	NA	NA	NA
kirc	286256	LCN12	uc004ckc.2	uc004ckb.2	NA	NA	NA	NA	NA
kirc	286410	ATP11C	uc004fay.2	uc004faz.2	NA	NA	NA	NA	NA
kirc	286410	ATP11C	uc004faz.2	uc004fba.2	NA	NA	NA	NA	NA
kirc	286527	TMSB15B	uc010noz.2	uc004elq.3	NA	NA	NA	NA	NA
kirc	286676	ILDR1	uc003ees.2	uc010hrg.2	NA	NA	NA	NA	NA
kirc	286749	STON1-GTF2A1L	uc002rwp.1	uc010yol.1	NA	NA	NA	NA	NA
kirc	286749	STON1-GTF2A1L	uc010yol.1	uc002rwp.1	NA	NA	NA	NA	NA
kirc	286967	NCRNA00204B	uc011mzu.1	uc011mzt.1	NA	NA	NA	NA	NA
kirc	317648	C4orf10	uc003ggh.2	uc003ggg.1	NA	NA	NA	NA	NA
kirc	317662	FAM149B1	uc009xqz.2	uc001jtq.2	NA	NA	NA	NA	NA
kirc	317662	FAM149B1	uc009xqz.2	uc010qkf.1	NA	NA	NA	NA	NA
kirc	317662	FAM149B1	uc010qkf.1	uc009xra.2	NA	NA	NA	NA	NA
kirc	317671	RFESD	uc003klg.2	uc003klf.2	NA	NA	NA	NA	NA
kirc	317671	RFESD	uc003klg.2	uc011cun.1	NA	NA	NA	NA	NA
kirc	317719	KLHL10	uc010cxr.2	uc010wfv.1	NA	NA	NA	NA	NA
kirc	317719	KLHL10	uc010wfw.1	uc010wfv.1	NA	NA	NA	NA	NA
kirc	326342	EMR4P	uc010xjk.1	uc010dve.1	NA	NA	NA	NA	NA
kirc	326343	MT1DP	uc010vhf.1	uc010cci.2	NA	NA	NA	NA	NA
kirc	326625	MMAB	uc001tou.2	uc010sxq.1	NA	NA	NA	NA	NA
kirc	333926	PPM1J	uc001ect.1	uc009wgl.1	NA	NA	NA	NA	NA
kirc	337867	UBAC2	uc001voh.2	uc001voa.3	NA	NA	NA	NA	NA
kirc	338440	ANO9	uc001lpi.2	uc010qvv.1	NA	NA	NA	NA	NA
kirc	338596	ST8SIA6	uc001ipd.2	uc010qce.1	NA	NA	NA	NA	NA
kirc	338657	CCDC84	uc001pul.2	uc010ryl.1	NA	NA	NA	NA	NA
kirc	338692	ANKRD13D	uc001okd.1	uc001oki.1	NA	NA	NA	NA	NA
kirc	338699	ANKRD42	uc001pab.1	uc009yvi.1	NA	NA	NA	NA	NA
kirc	338773	TMEM119	uc001tng.2	uc001tnf.2	NA	NA	NA	NA	NA
kirc	338799	LOC338799	uc001ube.3	uc001ubf.2	NA	NA	NA	NA	NA
kirc	338799	LOC338799	uc009zxi.1	uc001ubf.2	NA	NA	NA	NA	NA
kirc	338811	FAM19A2	uc001sqx.2	uc001sqv.2	NA	NA	NA	NA	NA
kirc	339047	LOC339047	uc002dev.3	uc002dew.3	NA	NA	NA	NA	NA
kirc	339105	PRSS53	uc002ear.2	uc002eaq.2	NA	NA	NA	NA	NA
kirc	339122	RAB43	uc003eln.1	uc003elo.1	NA	NA	NA	NA	NA
kirc	339123	JMJD8	uc002ciw.1	uc002cix.1	NA	NA	NA	NA	NA
kirc	339123	JMJD8	uc002ciw.1	uc002ciy.1	NA	NA	NA	NA	NA
kirc	339210	C17orf67	uc002iuq.2	uc010dci.2	NA	NA	NA	NA	NA
kirc	339229	C17orf90	uc002kbb.2	uc002kba.2	NA	NA	NA	NA	NA
kirc	339263	C17orf51	uc002gyw.3	uc002gyx.1	NA	NA	NA	NA	NA
kirc	339290	LOC339290	uc002kmo.2	uc010dko.2	NA	NA	NA	NA	NA
kirc	339318	ZNF181	uc010xsa.1	uc002nvu.3	NA	NA	NA	NA	NA
kirc	339324	ZNF260	uc002oef.1	uc002oed.1	NA	NA	NA	NA	NA
kirc	339324	ZNF260	uc002oef.1	uc002oee.1	NA	NA	NA	NA	NA
kirc	339327	ZNF546	uc002oms.2	uc002omt.2	NA	NA	NA	NA	NA
kirc	339327	ZNF546	uc002omt.2	uc002oms.2	NA	NA	NA	NA	NA
kirc	339366	ADAMTSL5	uc010xgq.1	uc010dsl.2	NA	NA	NA	NA	NA
kirc	339451	KLHL17	uc001aca.1	uc001acc.1	NA	NA	NA	NA	NA
kirc	339456	TMEM52	uc001aii.2	uc001aij.2	NA	NA	NA	NA	NA
kirc	339483	MTMR9L	uc001but.2	uc010ohb.1	NA	NA	NA	NA	NA
kirc	339483	MTMR9L	uc010ohb.1	uc001but.2	NA	NA	NA	NA	NA
kirc	339487	ZBTB8OS	uc001bvp.2	uc001bvq.2	NA	NA	NA	NA	NA
kirc	339500	ZNF678	uc001hqw.1	uc009xet.1	NA	NA	NA	NA	NA
kirc	339524	LOC339524	uc001dme.1	uc001dmf.2	NA	NA	NA	NA	NA
kirc	339524	LOC339524	uc001dmf.2	uc001dme.1	NA	NA	NA	NA	NA
kirc	339524	LOC339524	uc010osl.1	uc010osn.1	NA	NA	NA	NA	NA
kirc	339524	LOC339524	uc010osn.1	uc010oso.1	NA	NA	NA	NA	NA
kirc	339559	ZNF642	uc009vwb.2	uc001cfo.2	NA	NA	NA	NA	NA
kirc	339559	ZNF642	uc009vwb.2	uc010ojk.1	NA	NA	NA	NA	NA
kirc	339768	ESPNL	uc010fyw.2	uc002vxq.3	NA	NA	NA	NA	NA
kirc	339829	CCDC39	uc003fkn.2	uc010hxe.2	NA	NA	NA	NA	NA
kirc	339883	C3orf35	uc003chb.2	uc003cgz.1	NA	NA	NA	NA	NA
kirc	340120	ANKRD34B	uc003kgw.2	uc010jam.2	NA	NA	NA	NA	NA
kirc	340120	ANKRD34B	uc010jam.2	uc003kgw.2	NA	NA	NA	NA	NA
kirc	340205	TREML1	uc003opx.2	uc011dud.1	NA	NA	NA	NA	NA
kirc	340205	TREML1	uc011duc.1	uc011dud.1	NA	NA	NA	NA	NA
kirc	340205	TREML1	uc011dud.1	uc003opx.2	NA	NA	NA	NA	NA
kirc	340277	C7orf46	uc003swo.3	uc003swr.3	NA	NA	NA	NA	NA
kirc	340371	NRBP2	uc003yzy.2	uc003yzz.1	NA	NA	NA	NA	NA
kirc	340371	NRBP2	uc011lkt.1	uc003yzy.2	NA	NA	NA	NA	NA
kirc	340371	NRBP2	uc011lkt.1	uc003yzz.1	NA	NA	NA	NA	NA
kirc	340485	ACER2	uc003zny.1	uc003znz.1	NA	NA	NA	NA	NA
kirc	340526	RGAG4	uc004eaj.1	uc010nlh.1	NA	NA	NA	NA	NA
kirc	340527	NHSL2	uc011mqa.1	uc010nli.2	NA	NA	NA	NA	NA
kirc	340562	SATL1	uc004een.2	uc011mqx.1	NA	NA	NA	NA	NA
kirc	340591	CA5BP	uc004cxd.2	uc011mir.1	NA	NA	NA	NA	NA
kirc	340591	CA5BP	uc011mir.1	uc004cxd.2	NA	NA	NA	NA	NA
kirc	340596	LHFPL1	uc004epp.2	uc004epq.2	NA	NA	NA	NA	NA
kirc	340596	LHFPL1	uc004epp.2	uc010nqb.2	NA	NA	NA	NA	NA
kirc	340596	LHFPL1	uc010nqa.2	uc004epp.2	NA	NA	NA	NA	NA
kirc	340596	LHFPL1	uc010nqb.2	uc010nqa.2	NA	NA	NA	NA	NA
kirc	340706	VWA2	uc001lbl.1	uc001lbk.1	NA	NA	NA	NA	NA
kirc	340706	VWA2	uc001lbl.1	uc009xyf.1	NA	NA	NA	NA	NA
kirc	341019	DCDC1	uc001msu.1	uc001msv.2	NA	NA	NA	NA	NA
kirc	341019	DCDC1	uc001msv.2	uc001msu.1	NA	NA	NA	NA	NA
kirc	341359	SYT10	uc001rll.1	uc009zju.1	NA	NA	NA	NA	NA
kirc	341676	NEK5	uc001vge.2	uc001vgf.2	NA	NA	NA	NA	NA
kirc	342357	ZKSCAN2	uc002dod.3	uc010vcl.1	NA	NA	NA	NA	NA
kirc	342909	ZNF284	uc002oyg.1	uc010ejd.2	NA	NA	NA	NA	NA
kirc	342926	ZNF677	uc002qbh.2	uc002qbf.1	NA	NA	NA	NA	NA
kirc	342926	ZNF677	uc002qbh.2	uc002qbg.1	NA	NA	NA	NA	NA
kirc	342945	ZSCAN22	uc002qsc.2	uc010yhz.1	NA	NA	NA	NA	NA
kirc	342945	ZSCAN22	uc010yhz.1	uc002qsc.2	NA	NA	NA	NA	NA
kirc	343171	OR2W3	uc001idp.1	uc010pzb.1	NA	NA	NA	NA	NA
kirc	343450	KCNT2	uc001gte.1	uc001gtg.1	NA	NA	NA	NA	NA
kirc	343637	RSPO4	uc002wej.2	uc002wek.2	NA	NA	NA	NA	NA
kirc	344148	NCKAP5	uc002ttp.2	uc002tts.1	NA	NA	NA	NA	NA
kirc	344148	NCKAP5	uc002ttp.2	uc002ttt.1	NA	NA	NA	NA	NA
kirc	345193	LRIT3	uc003hzw.3	uc003hzx.3	NA	NA	NA	NA	NA
kirc	345193	LRIT3	uc003hzx.3	uc003hzw.3	NA	NA	NA	NA	NA
kirc	345275	HSD17B13	uc003hqo.2	uc010ikk.2	NA	NA	NA	NA	NA
kirc	345895	RSPH4A	uc003pxe.2	uc010kee.2	NA	NA	NA	NA	NA
kirc	345895	RSPH4A	uc010kee.2	uc003pxe.2	NA	NA	NA	NA	NA
kirc	345930	ECT2L	uc003qif.1	uc011edq.1	NA	NA	NA	NA	NA
kirc	345930	ECT2L	uc011edq.1	uc003qif.1	NA	NA	NA	NA	NA
kirc	346171	ZFP57	uc011dlw.1	uc003nnl.3	NA	NA	NA	NA	NA
kirc	346528	OR2A1	uc011kub.1	uc011kud.1	NA	NA	NA	NA	NA
kirc	346653	FAM71F2	uc010lln.1	uc010llm.1	NA	NA	NA	NA	NA
kirc	346689	KLRG2	uc003vvb.2	uc010lnc.2	NA	NA	NA	NA	NA
kirc	347404	LANCL3	uc011mkd.1	uc004ddp.1	NA	NA	NA	NA	NA
kirc	347517	RAB41	uc004dyc.2	uc010nkv.2	NA	NA	NA	NA	NA
kirc	347517	RAB41	uc010nkv.2	uc004dyc.2	NA	NA	NA	NA	NA
kirc	347688	TUBB8	uc001ifi.2	uc009xhe.2	NA	NA	NA	NA	NA
kirc	347688	TUBB8	uc009xhe.2	uc001ifi.2	NA	NA	NA	NA	NA
kirc	347688	TUBB8	uc010pzs.1	uc001ifi.2	NA	NA	NA	NA	NA
kirc	347688	TUBB8	uc010pzs.1	uc009xhe.2	NA	NA	NA	NA	NA
kirc	347689	SOX2OT	uc003fkv.2	uc003fkw.3	NA	NA	NA	NA	NA
kirc	347733	TUBB2B	uc003mvg.2	uc010jnj.2	NA	NA	NA	NA	NA
kirc	347733	TUBB2B	uc003mvg.2	uc010jnk.2	NA	NA	NA	NA	NA
kirc	347734	SLC35B2	uc003oxd.2	uc011dvu.1	NA	NA	NA	NA	NA
kirc	347744	C6orf52	uc003mzf.3	uc011dil.1	NA	NA	NA	NA	NA
kirc	347746	PAR-SN	uc001yxc.2	uc001yxb.3	NA	NA	NA	NA	NA
kirc	347862	PDDC1	uc001lrb.2	uc010qwm.1	NA	NA	NA	NA	NA
kirc	347862	PDDC1	uc001lrc.2	uc001lrd.2	NA	NA	NA	NA	NA
kirc	347862	PDDC1	uc001lrc.2	uc010qwm.1	NA	NA	NA	NA	NA
kirc	347902	AMIGO2	uc001rpk.2	uc001rpl.2	NA	NA	NA	NA	NA
kirc	347902	AMIGO2	uc001rpm.2	uc001rpk.2	NA	NA	NA	NA	NA
kirc	347918	EP400NL	uc001ujt.2	uc009zyq.2	NA	NA	NA	NA	NA
kirc	347918	EP400NL	uc001ujx.1	uc001ujv.2	NA	NA	NA	NA	NA
kirc	348158	ACSM2B	uc002dhk.3	uc002dhj.3	NA	NA	NA	NA	NA
kirc	348180	CTU2	uc002flm.2	uc002fln.2	NA	NA	NA	NA	NA
kirc	348180	CTU2	uc002flm.2	uc010cia.2	NA	NA	NA	NA	NA
kirc	348235	SKA2	uc002ixc.2	uc002ixe.2	NA	NA	NA	NA	NA
kirc	348262	FAM195B	uc010wuz.1	uc010wuy.1	NA	NA	NA	NA	NA
kirc	348801	LNP1	uc003dtx.3	uc003dty.3	NA	NA	NA	NA	NA
kirc	348926	LOC348926	uc011bvu.1	uc003ghn.2	NA	NA	NA	NA	NA
kirc	348995	NUP43	uc003qmz.2	uc011eee.1	NA	NA	NA	NA	NA
kirc	348995	NUP43	uc011eee.1	uc003qmx.3	NA	NA	NA	NA	NA
kirc	349075	ZNF713	uc003trc.1	uc003tra.1	NA	NA	NA	NA	NA
kirc	352954	GATS	uc003uty.3	uc010lgt.2	NA	NA	NA	NA	NA
kirc	352954	GATS	uc010lgu.2	uc010lgt.2	NA	NA	NA	NA	NA
kirc	353091	RAET1G	uc010kii.1	uc003qnm.2	NA	NA	NA	NA	NA
kirc	353116	RILPL1	uc001ufe.2	uc010tas.1	NA	NA	NA	NA	NA
kirc	353355	ZNF233	uc002oyz.1	uc002oyy.1	NA	NA	NA	NA	NA
kirc	353497	POLN	uc010icg.1	uc010ich.1	NA	NA	NA	NA	NA
kirc	359821	MRPL42P5	uc001zlz.1	uc010bbq.1	NA	NA	NA	NA	NA
kirc	359821	MRPL42P5	uc010bbq.1	uc001zlz.1	NA	NA	NA	NA	NA
kirc	373861	HILS1	uc002iqk.2	uc002iql.2	NA	NA	NA	NA	NA
kirc	374286	CDRT1	uc002gov.3	uc002gou.2	NA	NA	NA	NA	NA
kirc	374500	THSD1P1	uc001vgk.2	uc010adx.1	NA	NA	NA	NA	NA
kirc	374500	THSD1P1	uc001vgk.2	uc010ady.1	NA	NA	NA	NA	NA
kirc	374569	ASPG	uc001yop.1	uc001yoq.1	NA	NA	NA	NA	NA
kirc	374569	ASPG	uc001yoq.1	uc001yor.1	NA	NA	NA	NA	NA
kirc	374618	TEX9	uc002adp.2	uc002ado.1	NA	NA	NA	NA	NA
kirc	374618	TEX9	uc002adp.2	uc002adq.1	NA	NA	NA	NA	NA
kirc	374666	WASH3P	uc002cdl.2	uc002cdk.2	NA	NA	NA	NA	NA
kirc	374819	LRRC37A3	uc010wqg.1	uc002jex.1	NA	NA	NA	NA	NA
kirc	374819	LRRC37A3	uc010wqg.1	uc010wqf.1	NA	NA	NA	NA	NA
kirc	374868	ATP9B	uc002lmx.2	uc002lna.2	NA	NA	NA	NA	NA
kirc	374875	HSD11B1L	uc002mcj.2	uc002mck.2	NA	NA	NA	NA	NA
kirc	374875	HSD11B1L	uc002mcj.2	uc002mcl.2	NA	NA	NA	NA	NA
kirc	374875	HSD11B1L	uc002mcj.2	uc002mcm.2	NA	NA	NA	NA	NA
kirc	374875	HSD11B1L	uc002mcj.2	uc002mcn.2	NA	NA	NA	NA	NA
kirc	374875	HSD11B1L	uc002mcj.2	uc002mcr.2	NA	NA	NA	NA	NA
kirc	374875	HSD11B1L	uc002mcj.2	uc002mct.2	NA	NA	NA	NA	NA
kirc	374875	HSD11B1L	uc002mcj.2	uc002mcu.2	NA	NA	NA	NA	NA
kirc	374875	HSD11B1L	uc002mcp.2	uc002mcu.2	NA	NA	NA	NA	NA
kirc	374887	YJEFN3	uc002nmu.1	uc010ecf.1	NA	NA	NA	NA	NA
kirc	374899	ZNF829	uc002ofa.1	uc002ofb.2	NA	NA	NA	NA	NA
kirc	374973	C1orf223	uc001cqj.2	uc010omi.1	NA	NA	NA	NA	NA
kirc	374973	C1orf223	uc010omi.1	uc001cqj.2	NA	NA	NA	NA	NA
kirc	374977	C1orf175	uc001cxt.1	uc010oof.1	NA	NA	NA	NA	NA
kirc	374986	FAM73A	uc001dhx.2	uc010orl.1	NA	NA	NA	NA	NA
kirc	375033	PEAR1	uc001fqj.1	uc001fqk.1	NA	NA	NA	NA	NA
kirc	375056	MIA3	uc001hnm.2	uc001hnl.2	NA	NA	NA	NA	NA
kirc	375190	LOC375190	uc010ykl.1	uc002rew.2	NA	NA	NA	NA	NA
kirc	375298	CERKL	uc002unx.2	uc002unw.2	NA	NA	NA	NA	NA
kirc	375298	CERKL	uc002uny.2	uc002unw.2	NA	NA	NA	NA	NA
kirc	375307	C2orf62	uc002vhr.2	uc002vhs.2	NA	NA	NA	NA	NA
kirc	375444	C5orf34	uc003jnz.1	uc011cpx.1	NA	NA	NA	NA	NA
kirc	375449	MAST4	uc003juw.2	uc003juv.2	NA	NA	NA	NA	NA
kirc	375449	MAST4	uc003juw.2	uc010iwz.2	NA	NA	NA	NA	NA
kirc	375484	C5orf25	uc003mds.3	uc003mdv.2	NA	NA	NA	NA	NA
kirc	375513	GUSBL2	uc003ped.3	uc003peb.3	NA	NA	NA	NA	NA
kirc	375513	GUSBL2	uc011dxq.1	uc011dxp.1	NA	NA	NA	NA	NA
kirc	375612	LHFPL3	uc003vce.2	uc003vcf.2	NA	NA	NA	NA	NA
kirc	375616	KCP	uc011kor.1	uc003vob.1	NA	NA	NA	NA	NA
kirc	375616	KCP	uc011kor.1	uc011kos.1	NA	NA	NA	NA	NA
kirc	375616	KCP	uc011kos.1	uc003vob.1	NA	NA	NA	NA	NA
kirc	375616	KCP	uc011kos.1	uc011kor.1	NA	NA	NA	NA	NA
kirc	375686	SPATC1	uc011lkx.1	uc011lkw.1	NA	NA	NA	NA	NA
kirc	375690	WASH5P	uc003zfr.2	uc010mgm.1	NA	NA	NA	NA	NA
kirc	375690	WASH5P	uc003zfr.2	uc011llq.1	NA	NA	NA	NA	NA
kirc	375704	ENHO	uc003zun.1	uc003zuo.2	NA	NA	NA	NA	NA
kirc	375743	PTAR1	uc004ahi.2	uc004ahj.3	NA	NA	NA	NA	NA
kirc	375748	C9orf102	uc010mry.1	uc010mrx.1	NA	NA	NA	NA	NA
kirc	375759	C9orf50	uc004byb.3	uc004byc.3	NA	NA	NA	NA	NA
kirc	375775	PNPLA7	uc004cnd.1	uc004cne.1	NA	NA	NA	NA	NA
kirc	376267	RAB15	uc001xhz.2	uc010aqk.2	NA	NA	NA	NA	NA
kirc	376693	RPS10P7	uc009wzz.1	uc010ppt.1	NA	NA	NA	NA	NA
kirc	377047	PRSS45	uc010hjl.2	uc011bam.1	NA	NA	NA	NA	NA
kirc	377841	ENTPD8	uc004cmw.2	uc004cmx.2	NA	NA	NA	NA	NA
kirc	378108	TRIM74	uc003udc.1	uc010ldd.2	NA	NA	NA	NA	NA
kirc	378708	APITD1	uc001arh.2	uc001are.2	NA	NA	NA	NA	NA
kirc	378805	FLJ43663	uc003vqo.1	uc011kpk.1	NA	NA	NA	NA	NA
kirc	378805	FLJ43663	uc003vqp.2	uc003vqo.1	NA	NA	NA	NA	NA
kirc	378805	FLJ43663	uc003vqp.2	uc003vqq.2	NA	NA	NA	NA	NA
kirc	378832	NCRNA00175	uc011afr.1	uc002zhh.1	NA	NA	NA	NA	NA
kirc	386757	SLC6A10P	uc002edi.1	uc002edh.1	NA	NA	NA	NA	NA
kirc	387032	ZKSCAN4	uc003nks.1	uc011dlb.1	NA	NA	NA	NA	NA
kirc	387066	SNHG5	uc003pld.3	uc003plb.3	NA	NA	NA	NA	NA
kirc	387104	C6orf174	uc003qbd.2	uc003qbb.2	NA	NA	NA	NA	NA
kirc	387119	C6orf204	uc003pxz.1	uc003pyc.2	NA	NA	NA	NA	NA
kirc	387119	C6orf204	uc003pxz.1	uc011ebj.1	NA	NA	NA	NA	NA
kirc	387328	ZNF322B	uc004axd.1	uc004axc.1	NA	NA	NA	NA	NA
kirc	387338	NSUN4	uc001cpr.1	uc009vyf.1	NA	NA	NA	NA	NA
kirc	387357	THEMIS	uc010kfb.2	uc003qbi.2	NA	NA	NA	NA	NA
kirc	387509	GPR153	uc001amo.1	uc001amp.1	NA	NA	NA	NA	NA
kirc	387521	TMEM189	uc002xvg.2	uc010gif.2	NA	NA	NA	NA	NA
kirc	387521	TMEM189	uc002xvg.2	uc010zyp.1	NA	NA	NA	NA	NA
kirc	387521	TMEM189	uc002xvg.2	uc010zyq.1	NA	NA	NA	NA	NA
kirc	387590	psiTPTE22	uc002zlq.3	uc002zlr.2	NA	NA	NA	NA	NA
kirc	387590	psiTPTE22	uc002zlq.3	uc002zlt.2	NA	NA	NA	NA	NA
kirc	387647	LOC387647	uc001ium.2	uc001iun.2	NA	NA	NA	NA	NA
kirc	387680	FAM21A	uc001jjb.2	uc010qhi.1	NA	NA	NA	NA	NA
kirc	387755	INSC	uc001mma.2	uc001mmc.2	NA	NA	NA	NA	NA
kirc	387755	INSC	uc001mmb.2	uc001mmc.2	NA	NA	NA	NA	NA
kirc	387911	C1QTNF9B	uc010tcw.1	uc001uoz.1	NA	NA	NA	NA	NA
kirc	387911	C1QTNF9B	uc010tcw.1	uc010tcx.1	NA	NA	NA	NA	NA
kirc	387911	C1QTNF9B	uc010tcx.1	uc010tcw.1	NA	NA	NA	NA	NA
kirc	387921	NHLRC3	uc001uxc.2	uc001uxe.2	NA	NA	NA	NA	NA
kirc	387921	NHLRC3	uc001uxd.2	uc001uxe.2	NA	NA	NA	NA	NA
kirc	387990	TOMM20L	uc010trq.1	uc001xdr.1	NA	NA	NA	NA	NA
kirc	388011	C14orf64	uc001yfw.2	uc001yfx.2	NA	NA	NA	NA	NA
kirc	388011	C14orf64	uc001yfw.2	uc001yfy.2	NA	NA	NA	NA	NA
kirc	388011	C14orf64	uc001yfw.2	uc010avq.2	NA	NA	NA	NA	NA
