Tumor	GeneId	Symbol	Normal_transcript	Tumor_transcript	Recurrence	Affects_mutated_feature	PPI	Pannegative
brca	5110	PCMT1	uc003qnb.2	uc011eeg.1	0	0	0	0
brca	7005	TEAD3	uc003oku.3	uc010jvx.2	1	1	0	0
brca	10556	RPP30	uc010qnj.1	uc009xtx.2	0	0	0	0
brca	10397	NDRG1	uc003yug.2	uc003yue.1	1	0	0	0
brca	5708	PSMD2	uc003fnn.1	uc011brj.1	0	0	0	0
brca	8751	ADAM15	uc001fgw.1	uc001fgt.1	0	0	0	0
brca	4351	MPI	uc002azc.1	uc010ulx.1	0	0	0	0
brca	7358	UGDH	uc003guk.1	uc011byp.1	0	0	0	0
brca	55370	PPP4R1L	uc002xyw.2	uc002xyy.1	1	0	0	0
brca	5514	PPP1R10	uc003nqn.1	uc010jsc.1	1	0	0	0
brca	23053	KIAA0913	uc001jve.2	uc010qkr.1	0	0	0	0
brca	642	BLMH	uc002hez.1	uc010wbn.1	1	0	0	0
brca	6773	STAT2	uc001slc.2	uc001slb.2	1	0	0	0
brca	22885	ABLIM3	uc003lqd.1	uc003lqf.2	0	0	0	0
brca	79726	WDR59	uc002fdh.1	uc002fdf.1	1	0	0	0
brca	9885	OSBPL2	uc002yck.1	uc002ycl.1	1	0	0	0
brca	9898	UBAP2L	uc001fep.3	uc001feq.2	0	0	0	0
brca	5976	UPF1	uc002nkf.2	uc002nkh.2	1	0	1	0
brca	57118	CAMK1D	uc001ilo.2	uc001iln.2	1	0	0	0
brca	11108	PRDM4	uc001tmp.2	uc010sww.1	1	0	0	0
brca	8027	STAM	uc001ipj.1	uc009xjw.1	0	0	1	0
brca	10694	CCT8	uc002ynb.2	uc010glm.2	0	0	0	0
brca	123811	C16orf63	uc002dec.1	uc002ded.1	0	0	0	0
brca	55140	ELP3	uc003xgo.3	uc011lat.1	1	0	0	0
brca	126820	WDR63	uc001dkt.2	uc009wcl.2	0	0	0	0
brca	164832	LONRF2	uc010yvs.1	uc002tal.3	0	0	0	0
brca	79882	ZC3H14	uc001xww.2	uc001xxa.2	0	0	0	0
brca	79624	C6orf211	uc003qok.1	uc011ees.1	1	0	0	0
brca	27297	CRCP	uc003tus.2	uc003tuu.2	1	0	0	0
brca	91893	FDXACB1	uc001pmc.3	uc009yyi.2	1	0	0	0
brca	55650	PIGV	uc001bmz.2	uc001bmy.2	1	0	0	0
brca	24139	EML2	uc002pcn.2	uc002pcp.2	1	0	0	0
brca	925	CD8A	uc010ytn.1	uc002srv.2	0	0	0	3
brca	7511	XPNPEP1	uc001kyp.1	uc001kyq.1	1	0	0	0
brca	8767	RIPK2	uc003yee.2	uc003yef.2	1	0	0	0
brca	83693	HSDL1	uc002fhk.2	uc010vnv.1	1	0	0	0
brca	64747	MFSD1	uc003fcl.1	uc011box.1	0	0	0	0
brca	9735	KNTC1	uc001ucv.2	uc010taf.1	1	0	0	0
brca	127707	KLHDC7A	uc001bax.2	uc009vpg.2	0	0	0	0
brca	5977	DPF2	uc001odm.2	uc010roe.1	1	1	0	0
brca	10278	EFS	uc001wjo.2	uc010tnm.1	0	0	0	0
brca	64743	WDR13	uc004dkh.1	uc004dki.1	0	0	0	0
brca	55228	PNMAL1	uc002peq.3	uc002per.3	1	0	0	0
brca	22938	SNW1	uc001xuf.2	uc010asu.2	1	0	0	0
brca	8760	CDS2	uc002wls.2	uc010zqu.1	0	0	0	0
brca	4942	OAT	uc001lhp.2	uc001lhr.2	0	0	0	0
brca	55748	CNDP2	uc002llm.1	uc010dqs.2	1	0	0	0
brca	83786	FRMD8	uc001odu.3	uc009yqj.2	1	0	0	0
brca	145873	MESP2	uc010uqa.1	uc002bon.2	0	1	0	0
brca	444	ASPH	uc011leg.1	uc003xul.2	0	1	0	0
brca	51109	RDH11	uc001xjv.3	uc001xjx.3	0	0	0	0
brca	814	CAMK4	uc010jbv.2	uc003kpg.2	0	0	1	0
brca	548644	POLR2J3	uc003uzw.2	uc011kkw.1	0	0	0	0
brca	2040	STOM	uc004blh.2	uc004bli.2	1	0	0	0
brca	23275	POFUT2	uc002zhc.2	uc002zha.2	0	0	0	0
brca	57690	TNRC6C	uc002juf.2	uc002jud.2	1	0	0	0
brca	9219	MTA2	uc010rlx.1	uc001ntq.1	0	0	1	0
brca	58497	PRUNE	uc001ewh.1	uc001ewj.1	0	0	0	0
brca	30011	SH3KBP1	uc004czl.2	uc011mjf.1	0	0	0	0
brca	79895	ATP8B4	uc001zxt.2	uc001zxu.2	0	0	0	0
brca	55012	PPP2R3C	uc001wss.2	uc001wst.2	1	0	0	0
brca	80149	ZC3H12A	uc001cbb.3	uc001cbc.1	0	0	0	0
brca	55591	VEZT	uc001tdz.2	uc009ztb.1	1	0	0	0
brca	221656	KDM1B	uc003nco.1	uc003ncp.1	0	0	0	0
brca	51567	TDP2	uc003nej.2	uc003nei.2	1	0	0	0
brca	5396	PRRX1	uc001ghe.2	uc001ghf.2	0	0	0	0
brca	125228	C18orf19	uc010dli.2	uc010dlj.2	1	0	0	0
brca	201176	ARHGAP27	uc002iix.2	uc010dak.2	0	0	0	0
brca	648	BMI1	uc001irh.2	uc009xkg.2	1	0	0	0
brca	79710	MORC4	uc004emu.3	uc004emw.3	1	0	0	0
brca	29945	ANAPC4	uc003gro.2	uc003grp.2	1	0	0	0
brca	359948	IRF2BP2	uc009xfw.2	uc001hwf.2	0	1	0	0
brca	124460	SNX20	uc002egk.2	uc010vgp.1	0	0	0	0
brca	2108	ETFA	uc002bbt.2	uc010bkq.1	1	0	0	0
brca	55226	NAT10	uc001mvk.2	uc010ren.1	1	1	0	0
brca	3313	HSPA9	uc003ldf.2	uc003lde.2	0	0	1	0
brca	63874	ABHD4	uc001wgm.2	uc010tnb.1	0	0	0	0
brca	400451	FAM174B	uc010boe.2	uc002bsl.3	0	0	0	0
brca	55799	CACNA2D3	uc003dhf.2	uc010hmv.1	0	0	0	0
brca	9221	NOLC1	uc001kuq.2	uc001kur.2	1	0	0	0
brca	473	RERE	uc001apd.2	uc001apf.2	0	1	1	0
brca	9489	PGS1	uc002jvm.2	uc002jvn.2	0	0	0	0
brca	10180	RBM6	uc003cyc.2	uc011bdi.1	1	1	0	0
brca	51317	PHF21A	uc001ncc.3	uc009ykx.2	0	0	0	3
brca	92014	MCART1	uc004aav.2	uc004aaq.1	0	0	0	0
brca	160622	GRASP	uc001rzo.1	uc001rzp.1	0	0	0	0
brca	60592	SCOC	uc003iif.2	uc003iid.2	0	0	0	0
brca	55552	ZNF823	uc002msm.2	uc010dyi.1	0	0	0	0
brca	205	AK3L1	uc009wan.2	uc001dca.2	0	0	0	0
brca	81556	C15orf44	uc002ape.3	uc010ujb.1	1	0	0	0
brca	25821	MTO1	uc003pgz.3	uc003pha.3	0	0	0	0
brca	284184	C17orf89	uc010dib.1	uc002jzx.2	0	0	0	0
brca	9424	KCNK6	uc002oid.2	uc002oic.2	0	0	0	0
brca	54908	CCDC99	uc003mae.3	uc010jjk.2	0	0	0	0
brca	5799	PTPRN2	uc003wnn.2	uc003wnr.2	0	0	0	0
brca	140901	STK35	uc002wfw.3	uc010zpu.1	1	0	0	0
brca	3428	IFI16	uc001ftg.2	uc001fth.2	0	1	0	0
brca	55308	DDX19A	uc002eyv.2	uc010vma.1	1	0	0	0
brca	9918	NCAPD2	uc001qoo.2	uc010sfd.1	1	0	0	0
brca	55207	ARL8B	uc003bqg.2	uc011asy.1	0	1	0	0
brca	11126	CD160	uc001eol.1	uc001eom.1	0	0	0	0
brca	51605	TRMT6	uc002wmh.1	uc010zra.1	1	1	0	0
brca	9559	VPS26A	uc001jpb.2	uc001jpd.2	0	0	0	0
brca	1500	CTNND1	uc001nlt.3	uc001nlo.3	0	0	0	0
brca	11044	PAPD7	uc003jdx.1	uc010itl.1	1	0	0	0
brca	388799	C20orf107	uc010zzh.1	uc002xxz.2	0	0	0	0
brca	3613	IMPA2	uc002kqo.1	uc002kqp.1	0	0	0	0
brca	4356	MPP3	uc002iej.2	uc002iei.3	0	0	1	0
brca	285362	SUMF1	uc003bpz.1	uc011ast.1	0	0	0	0
brca	220064	ORAOV1	uc001opc.2	uc001opd.2	0	0	0	0
brca	26133	TRPC4AP	uc002xbk.2	uc010zuq.1	0	0	0	0
brca	23130	ATG2A	uc001obx.2	uc001obw.2	0	0	0	0
brca	9100	USP10	uc002fii.2	uc010vof.1	1	0	0	0
brca	197259	MLKL	uc002fdb.2	uc002fdc.2	0	1	0	0
brca	55697	VAC14	uc002ezm.2	uc002ezl.2	1	0	0	0
brca	8728	ADAM19	uc003lwz.2	uc003lwy.2	1	1	0	0
brca	5087	PBX1	uc001gcs.2	uc001gct.2	0	0	0	0
brca	90141	C14orf143	uc001xxt.2	uc001xxx.1	0	0	0	0
brca	151636	DTX3L	uc003efk.2	uc010hrj.2	1	0	1	0
brca	4313	MMP2	uc010vhd.1	uc002eia.3	1	1	0	0
brca	23107	MRPS27	uc003kbz.3	uc011csd.1	1	0	0	0
brca	55916	NXT2	uc004eof.1	uc004eog.1	1	0	0	0
brca	6119	RPA3	uc003srh.2	uc003sri.2	0	0	0	0
brca	2530	FUT8	uc001xip.2	uc001xis.2	1	0	0	0
brca	123041	SLC24A4	uc010twn.1	uc001yan.2	0	0	0	0
brca	25940	FAM98A	uc002rpa.1	uc010ynd.1	1	0	0	0
brca	6836	SURF4	uc004cdj.2	uc011mdd.1	1	0	0	0
brca	55315	SLC29A3	uc001jrr.3	uc001jru.3	1	0	0	0
brca	51072	MEMO1	uc010ezq.2	uc002rny.2	0	0	0	0
brca	26061	HACL1	uc003caf.2	uc010hep.2	0	0	0	0
brca	85365	ALG2	uc004azf.2	uc004azg.2	0	0	0	1
brca	9776	KIAA0652	uc001ncz.2	uc010rgv.1	1	0	0	0
brca	54934	C12orf41	uc001rrx.2	uc001rru.2	1	0	0	0
brca	1434	CSE1L	uc002xty.2	uc010ghy.2	1	0	1	0
brca	55761	TTC17	uc010rfj.1	uc001mxh.2	1	0	0	4
brca	2339	FNTA	uc003xps.2	uc003xpu.2	1	0	0	0
brca	207	AKT1	uc010axa.2	uc010tyk.1	1	0	1	0
brca	57828	CATSPERG	uc002oig.3	uc002oif.3	0	0	0	0
brca	285966	FAM115C	uc011ktj.1	uc003wdi.1	0	0	0	0
brca	54587	MXRA8	uc001aez.2	uc001aew.2	0	1	0	0
brca	10196	PRMT3	uc001mqb.2	uc010rdn.1	0	0	0	0
brca	2132	EXT2	uc010rfo.1	uc001mya.2	0	0	0	0
brca	55573	CDV3	uc003epr.2	uc003epq.2	1	0	0	0
brca	51296	SLC15A3	uc001nqn.2	uc001nqo.2	0	0	0	0
brca	100130872	LOC100130872	uc003gcp.2	uc003gcr.1	0	0	0	0
brca	51400	PPME1	uc001ouw.2	uc001oux.2	1	0	0	0
brca	7159	TP53BP2	uc010pvb.1	uc010puz.1	1	1	0	0
brca	221481	C6orf81	uc003olb.1	uc003ola.2	0	0	0	0
brca	142686	ASB14	uc003dip.1	uc003diq.2	0	0	0	0
brca	115948	CCDC151	uc002mrs.2	uc010dxz.2	0	0	0	0
brca	64087	MCCC2	uc003kbs.3	uc003kbt.3	0	0	0	0
brca	6253	RTN2	uc002pcb.2	uc002pcc.2	0	0	0	0
brca	5533	PPP3CC	uc003xbt.2	uc011kzj.1	0	0	0	0
brca	356	FASLG	uc001gis.2	uc001git.2	0	0	1	0
brca	55735	DNAJC11	uc001aof.2	uc010nzu.1	0	0	0	0
brca	123207	C15orf40	uc002bjm.2	uc010uoo.1	0	0	0	0
brca	267	AMFR	uc002eiy.2	uc002eiw.2	0	0	1	0
brca	11046	SLC35D2	uc004awc.2	uc004awd.2	0	0	0	0
brca	55184	C20orf12	uc010zrz.1	uc002wqp.3	0	0	0	0
brca	5802	PTPRS	uc002mby.2	uc010xin.1	0	0	0	0
brca	84875	PARP10	uc003zal.3	uc003zak.3	0	0	0	0
brca	80344	DCAF11	uc001wmd.2	uc001wmb.3	0	0	0	0
brca	5097	PCDH1	uc011dbf.1	uc003llp.2	0	0	0	0
brca	54540	FAM193B	uc003mhv.2	uc003mhw.2	0	0	0	0
brca	55327	LIN7C	uc001mrl.2	uc009yii.2	1	0	0	0
brca	3640	INSL3	uc010ebg.1	uc002nhm.1	0	0	0	0
brca	57580	PREX1	uc002xtw.1	uc002xtv.1	1	0	0	0
brca	25921	ZDHHC5	uc001nkx.1	uc001nky.1	1	0	0	0
brca	56342	PPAN	uc002mnb.1	uc002mmz.1	0	0	0	0
brca	4645	MYO5B	uc002leb.2	uc002ldz.2	0	0	0	0
brca	23576	DDAH1	uc009wco.2	uc010osb.1	0	0	0	0
brca	10827	FAM114A2	uc003lvc.2	uc011dda.1	0	0	0	0
brca	146059	CDAN1	uc001zql.2	uc001zqj.2	1	0	0	0
brca	6729	SRP54	uc001wso.2	uc010tpq.1	0	0	0	0
brca	57188	ADAMTSL3	uc002bjz.3	uc010bmt.1	0	0	0	0
brca	30968	STOML2	uc003zwi.2	uc003zwk.2	0	0	0	0
brca	2590	GALNT2	uc010pwa.1	uc001htu.2	1	1	0	0
brca	8452	CUL3	uc002vny.2	uc010fwy.1	0	0	0	0
brca	23648	SSBP3	uc001cxg.2	uc001cxe.2	0	0	0	0
brca	10797	MTHFD2	uc002skk.2	uc010yrp.1	1	0	0	0
brca	3190	HNRNPK	uc004anh.3	uc011lsx.1	0	0	0	0
brca	3757	KCNH2	uc003wid.2	uc003wie.2	0	0	0	0
brca	123016	TTC8	uc001xxj.2	uc010atj.2	1	0	0	0
brca	10401	PIAS3	uc001eoc.1	uc001eod.1	0	0	1	0
brca	728404	AGAP8	uc010qgy.1	uc001jij.2	0	0	0	0
brca	55608	ANKRD10	uc001vrn.2	uc001vrp.1	0	0	0	0
brca	377047	PRSS45	uc011bam.1	uc010hjl.2	0	0	0	0
brca	10239	AP3S2	uc002boq.3	uc002bos.3	0	0	0	0
brca	8801	SUCLG2	uc003dna.3	uc010hob.2	1	0	0	0
brca	6890	TAP1	uc011dqi.1	uc003ocg.2	0	0	0	0
brca	25797	QPCT	uc002rqg.2	uc002rqh.2	1	0	0	0
brca	5229	PGGT1B	uc003kqw.3	uc010jch.2	0	0	0	0
brca	375056	MIA3	uc001hnl.2	uc001hnm.2	0	0	0	0
brca	728489	DNLZ	uc004chf.1	uc011mdv.1	0	0	0	0
brca	219623	TMEM26	uc001jlo.2	uc010qij.1	0	0	0	0
brca	57143	ADCK1	uc001xui.2	uc001xuj.2	0	0	0	0
brca	23476	BRD4	uc002nas.2	uc002nar.2	0	0	0	0
brca	91298	C12orf29	uc001tao.2	uc001tap.2	0	0	0	0
brca	9924	PAN2	uc001sky.2	uc001skw.2	1	0	0	0
brca	53349	ZFYVE1	uc001xnm.2	uc001xnl.2	0	0	0	0
brca	3621	ING1	uc001vrf.2	uc001vrg.2	0	0	0	0
brca	5868	RAB5A	uc003cbn.2	uc011awg.1	0	1	0	0
brca	55726	C12orf11	uc001rhk.3	uc001rhj.3	1	0	0	0
brca	55666	NPLOC4	uc002kat.3	uc010dic.2	1	0	1	0
brca	9538	EI24	uc001qca.2	uc010sbf.1	1	0	0	0
brca	63917	GALNT11	uc010lqg.1	uc011kvm.1	1	0	0	0
brca	3123	HLA-DRB1	uc003obp.3	uc011dqc.1	0	1	0	0
brca	25827	FBXL2	uc003cfp.2	uc011axp.1	0	0	1	0
brca	165	AEBP1	uc003tkb.2	uc003tkd.2	1	1	0	0
brca	29083	GTPBP8	uc011bhy.1	uc003dzo.2	0	0	0	0
brca	64708	COPS7B	uc002vsg.1	uc010fxy.1	0	0	0	0
brca	23509	POFUT1	uc002wxp.2	uc010ztu.1	1	0	0	0
brca	113835	ZNF257	uc010ecx.2	uc010ecy.2	0	0	0	0
brca	23786	BCL2L13	uc002zmw.2	uc002zna.2	1	0	0	0
brca	400966	RGPD1	uc002ssc.2	uc002ssb.2	0	0	0	0
brca	347918	EP400NL	uc001ujx.1	uc001ujt.2	0	0	0	0
brca	10612	TRIM3	uc001mdi.2	uc010raj.1	1	0	0	0
brca	84343	HPS3	uc003ewu.1	uc011bnq.1	0	0	0	0
brca	4287	ATXN3	uc001yac.3	uc010twl.1	0	1	1	0
brca	10390	CEPT1	uc001eai.1	uc009wfz.1	1	0	0	0
brca	9950	GOLGA5	uc001yaz.1	uc001yba.1	1	0	0	0
brca	10181	RBM5	uc003cyg.2	uc003cyh.2	1	1	0	0
brca	2242	FES	uc002bpv.2	uc002bpy.2	0	0	0	0
brca	55255	WDR41	uc003kff.1	uc011csz.1	0	0	0	0
brca	2899	GRIK3	uc001caz.2	uc001cba.1	0	0	0	0
brca	9830	TRIM14	uc004ayi.1	uc011lva.1	0	0	0	0
brca	79658	ARHGAP10	uc003ilf.2	uc003ili.2	1	0	1	0
brca	84271	POLDIP3	uc003bcu.2	uc003bcv.2	0	0	0	0
brca	113201	CASC4	uc001ztp.2	uc001ztq.2	1	0	0	0
brca	8888	MCM3AP	uc002zir.1	uc002zio.1	1	0	0	0
brca	64326	RFWD2	uc001gku.1	uc009wwv.2	1	0	0	0
brca	55339	WDR33	uc002tpi.1	uc002tpg.1	0	0	0	0
brca	256281	NUDT14	uc010tyn.1	uc001yqi.2	0	0	0	1
brca	8720	MBTPS1	uc002fhi.2	uc002fhh.2	1	0	0	0
brca	1267	CNP	uc002hyl.1	uc002hym.1	0	0	0	0
brca	5871	MAP4K2	uc001obh.2	uc001obg.2	1	0	1	0
brca	79912	PYROXD1	uc001rew.2	uc009zir.2	1	0	0	0
brca	827	CAPN6	uc004epc.1	uc011msu.1	1	0	0	0
brca	5256	PHKA2	uc004cyv.3	uc004cyu.3	1	0	0	0
brca	79875	THSD4	uc002ate.2	uc002atb.1	0	1	0	0
brca	9267	CYTH1	uc002jvw.2	uc010wtv.1	1	0	1	0
brca	56647	BCCIP	uc001ljb.3	uc001ljd.3	0	0	0	3
brca	7073	TIAL1	uc001leh.1	uc001lej.1	0	0	0	0
brca	5770	PTPN1	uc002xvl.2	uc010zys.1	0	0	0	0
brca	55266	TMEM19	uc001sws.2	uc009zru.1	1	0	0	0
brca	84925	DIRC2	uc003efw.3	uc010hrm.2	0	0	0	0
brca	57701	NCKAP5L	uc009zlk.2	uc001rvc.3	1	0	0	0
brca	528	ATP6V1C1	uc003ykz.3	uc011lhl.1	0	0	0	0
brca	5298	PI4KB	uc001exr.2	uc010pcw.1	1	0	0	0
brca	58525	WIZ	uc002nbc.2	uc002nbb.3	0	0	0	0
brca	11269	DDX19B	uc002eyo.2	uc010vlx.1	0	0	0	0
brca	222663	SCUBE3	uc003okh.1	uc003okg.1	0	0	0	0
brca	8516	ITGA8	uc010qcb.1	uc001ioc.1	0	0	0	7
brca	55973	BCAP29	uc003vej.2	uc011klz.1	0	0	0	0
brca	140680	C20orf96	uc002wdc.2	uc002wde.1	0	0	0	0
brca	10171	RCL1	uc003zis.2	uc010mhl.1	0	0	0	0
brca	50848	F11R	uc009wtt.2	uc010pjv.1	0	1	1	0
brca	9465	AKAP7	uc003qcl.1	uc003qcn.1	0	0	0	0
brca	83732	RIOK1	uc003mxn.2	uc003mxo.2	1	1	0	0
brca	386593	CHKB-CPT1B	uc003bmu.2	uc003bmp.2	0	0	0	0
brca	140459	ASB6	uc004byf.1	uc011mbt.1	0	0	0	0
brca	153129	SLC38A9	uc003jqf.2	uc010ivx.2	0	0	0	0
brca	55959	SULF2	uc002xto.2	uc010zyd.1	1	0	0	0
brca	84174	SLA2	uc002xfv.2	uc002xfu.2	0	0	0	0
brca	10509	SEMA4B	uc002boz.2	uc002bpa.2	0	0	0	0
brca	80212	CCDC92	uc001ufw.1	uc001ufy.1	0	0	0	0
brca	57171	DOLPP1	uc004bxc.2	uc004bxf.2	1	0	0	0
brca	6676	SPAG4	uc010zvi.1	uc002xdb.1	0	0	0	0
brca	1278	COL1A2	uc003ung.1	uc011kib.1	0	0	0	0
brca	219771	CCNY	uc001iyw.3	uc001iyv.3	0	0	0	0
brca	23223	RRP12	uc001knf.2	uc001kne.2	1	0	0	0
brca	54923	LIME1	uc002ygp.3	uc011abi.1	0	0	0	0
brca	4720	NDUFS2	uc001fyv.2	uc001fyx.2	0	0	0	0
brca	1356	CP	uc003ewy.3	uc003eww.3	0	0	0	0
brca	7851	MALL	uc002tfk.2	uc010fju.2	0	0	0	0
brca	9921	RNF10	uc001tyq.3	uc001typ.3	0	0	0	0
brca	3140	MR1	uc001gos.1	uc001goq.1	1	1	0	0
brca	11171	STRAP	uc001rdc.3	uc001rdd.3	0	0	0	0
brca	91624	NEXN	uc001dib.3	uc001dif.1	0	0	0	1
brca	752	FMNL1	uc002iin.2	uc002iiq.2	0	0	1	0
brca	1725	DHPS	uc002muh.1	uc002muf.1	0	0	0	0
brca	118490	ZMYND17	uc001juc.2	uc001jud.2	0	0	0	0
brca	124817	CNTD1	uc010wha.1	uc002ibm.3	1	0	0	0
brca	79176	FBXL15	uc001kvl.1	uc001kvk.2	0	0	0	0
brca	84447	SYVN1	uc001odb.2	uc009yqc.2	1	0	0	0
brca	6880	TAF9	uc003jwe.1	uc003jwa.2	0	1	0	0
brca	818	CAMK2G	uc001jvp.1	uc001jvr.1	0	0	0	0
brca	54471	SMCR7L	uc003axx.2	uc003axy.2	1	0	0	0
brca	22901	ARSG	uc002jhc.2	uc010dex.1	0	0	0	0
brca	84836	ABHD14B	uc003dcn.2	uc010hly.2	1	0	0	0
brca	9070	ASH2L	uc003xkt.3	uc011lbk.1	1	0	0	0
brca	151888	BTLA	uc003dzb.3	uc003dza.3	0	0	0	0
brca	9580	SOX13	uc010pqp.1	uc010pqq.1	0	0	0	0
brca	1855	DVL1	uc001aer.3	uc002quu.2	0	0	0	0
brca	100130522	LOC100130522	uc010xfo.1	uc010xfn.1	0	0	0	0
brca	10285	SMNDC1	uc001kzc.3	uc001kzb.2	0	0	0	0
brca	2794	GNL1	uc003nqh.2	uc011dmk.1	0	0	0	0
brca	116461	TSEN15	uc001gqt.3	uc001gqu.3	1	0	0	1
brca	197135	PATL2	uc001zub.3	uc010uej.1	0	1	0	0
brca	9640	ZNF592	uc002bld.2	uc010upb.1	1	0	0	0
brca	23678	SGK3	uc003xwt.2	uc003xwu.2	0	0	0	0
brca	84916	CIRH1A	uc002ews.3	uc010cfi.2	0	0	0	0
brca	3561	IL2RG	uc004dyw.1	uc004dyv.1	0	1	1	0
brca	4931	NVL	uc001hok.2	uc010pvd.1	0	0	0	0
brca	146227	BEAN	uc002eoq.2	uc002eop.1	0	0	0	0
brca	339500	ZNF678	uc001hqw.1	uc009xet.1	0	1	0	0
brca	27299	ADAMDEC1	uc011lab.1	uc003xdz.2	0	0	0	0
brca	79770	TXNDC15	uc003lac.1	uc011cxv.1	0	0	0	0
brca	1639	DCTN1	uc002sky.2	uc002skt.1	1	1	1	0
brca	402415	XKRX	uc011mre.1	uc004egn.2	0	0	0	0
brca	3710	ITPR3	uc011drk.1	uc003oey.2	0	0	0	0
brca	114907	FBXO32	uc003yqr.2	uc003yqq.2	1	0	0	0
brca	51604	PIGT	uc002xoh.1	uc010zxb.1	0	0	0	0
brca	8509	NDST2	uc001jvk.2	uc010qks.1	1	0	0	0
brca	4008	LMO7	uc010thw.1	uc001vjx.1	0	0	0	0
brca	3312	HSPA8	uc001pyo.2	uc009zbc.2	1	0	0	0
brca	200172	SLFNL1	uc001cgn.1	uc009vwf.1	0	0	0	0
brca	55760	DHX32	uc001ljg.1	uc001lje.1	1	0	0	0
brca	163782	KANK4	uc001dah.3	uc001daf.3	0	0	0	0
brca	9162	DGKI	uc003vtt.2	uc003vtu.2	0	0	0	0
brca	271	AMPD2	uc001dyb.1	uc001dye.1	1	0	0	0
brca	10457	GPNMB	uc003swc.2	uc011jyz.1	0	0	0	0
brca	7325	UBE2E2	uc003ccg.2	uc010hfc.2	0	0	1	0
brca	57714	?	uc002jyg.1	uc002jyf.2	0	0	0	0
brca	53	ACP2	uc001nei.2	uc010rhg.1	0	0	0	0
brca	1436	CSF1R	uc003lrl.2	uc011dcd.1	1	1	0	0
brca	8087	FXR1	uc003fkr.2	uc011bqk.1	0	0	0	0
brca	23370	ARHGEF18	uc002mgh.2	uc002mgj.1	1	0	0	0
brca	6525	SMTN	uc003ajk.1	uc010gwe.1	0	0	0	0
brca	389125	MUSTN1	uc003dga.3	uc003dgb.3	0	1	0	0
brca	103	ADAR	uc001ffk.2	uc001ffj.2	1	0	0	0
brca	10419	PRMT5	uc001whm.1	uc001whn.1	0	0	0	0
brca	23065	KIAA0090	uc001bbo.2	uc001bbn.2	0	0	0	0
brca	9358	ITGBL1	uc001vpb.2	uc010agb.2	0	0	0	0
brca	56953	NT5M	uc002gre.2	uc002grg.2	0	0	0	0
brca	4253	CTAGE5	uc001wuz.3	uc001wuy.3	0	0	0	0
brca	54550	NECAB2	uc002fhd.2	uc002fhe.2	0	0	1	4
brca	53938	PPIL3	uc002uwh.2	uc002uwj.2	1	0	0	0
brca	223	ALDH9A1	uc001gdh.1	uc010pkz.1	0	0	0	0
brca	51335	NGRN	uc002bpg.1	uc002bpf.1	1	0	0	0
brca	23204	ARL6IP1	uc002dfl.1	uc010bvz.1	0	0	0	0
brca	3207	HOXA11	uc003syy.2	uc003syx.2	0	1	0	0
brca	57707	KIAA1609	uc002fib.2	uc002fic.2	0	0	0	0
brca	2317	FLNB	uc003djj.2	uc003djm.2	0	0	0	0
brca	653121	ZBTB8A	uc001bvn.2	uc001bvm.2	0	0	0	0
brca	23026	MYO16	uc001vqt.1	uc001vqu.1	0	0	0	0
brca	56922	MCCC1	uc003fle.2	uc003flf.2	1	0	0	0
brca	4636	MYL5	uc003gav.2	uc003gat.2	0	0	0	0
brca	7107	GPR137B	uc001hxq.2	uc009xge.2	0	0	0	0
brca	10040	TOM1L1	uc002iud.2	uc010dbz.2	0	0	0	0
brca	60558	GUF1	uc003gww.3	uc011bza.1	0	0	0	0
brca	1801	DPH1	uc002fts.2	uc002ftu.2	0	0	0	0
brca	81570	CLPB	uc001osk.2	uc010rqy.1	0	0	0	0
brca	57521	RPTOR	uc002jyt.1	uc002jyu.1	1	0	0	0
brca	56931	DUS3L	uc002mdc.2	uc002mdd.2	0	0	0	0
brca	22862	FNDC3A	uc001vcq.2	uc001vcn.2	0	0	0	0
brca	57821	C1orf114	uc001gfz.1	uc001gga.1	0	0	0	0
brca	10069	RWDD2B	uc002yms.2	uc002ymu.2	1	0	0	0
brca	60412	EXOC4	uc003vrk.2	uc011kpq.1	1	0	0	0
brca	51703	ACSL5	uc001kzu.2	uc010qrj.1	1	0	0	0
brca	1611	DAP	uc003jez.3	uc011cmw.1	0	0	0	0
brca	56140	PCDHA8	uc003lhr.1	uc003lhs.2	0	0	0	0
brca	37	ACADVL	uc010vtp.1	uc002gew.2	0	0	0	0
brca	127833	SYT2	uc009xaf.2	uc001gye.2	0	1	0	0
brca	1831	TSC22D3	uc004eng.2	uc004enf.2	1	0	0	0
brca	84823	LMNB2	uc002lvy.2	uc010dtc.1	0	0	0	0
brca	2194	FASN	uc002kdu.2	uc002kdv.1	0	0	0	1
brca	134637	ADAT2	uc003qjk.1	uc003qjj.2	0	0	0	0
brca	10025	MED16	uc002lqe.2	uc010drw.1	0	0	1	0
brca	93323	HAUS8	uc002nfe.2	uc002nff.2	1	0	0	0
brca	1615	DARS	uc002tux.1	uc010fnj.1	0	0	0	0
brca	10486	CAP2	uc003ncb.2	uc011djc.1	0	0	0	0
brca	4163	MCC	uc003kqj.3	uc003kql.3	0	0	1	0
brca	11010	GLIPR1	uc001sxs.2	uc009zsb.1	0	0	0	1
brca	389458	LOC389458	uc003snr.2	uc010kst.2	0	1	0	0
brca	55027	HEATR3	uc002efx.2	uc002efw.2	0	0	0	0
